age,gender,education,department,salary_level,tenure_months,last_promotion_months,avg_monthly_hours,num_trainings,satisfaction_level,performance_score,work_accident,distance_from_home_km,attrition_prob,attrition
41,Female,Masters,Sales,Low,64,54,138.3033797673075,4,0.6991200584692183,4,0,10.7,0.6178251861213562,1
59,Male,Bachelors,Sales,Medium,40,58,162.1402522771433,3,0.3609391415918818,4,1,0.2,0.5391735192674062,1
22,Male,Masters,R&D,Low,210,26,161.76302072869993,2,0.2708697980832362,5,0,8.4,0.972509742022543,1
53,Female,HighSchool,R&D,Medium,85,29,184.87338525337927,2,0.1593488741764263,5,0,1.0,0.8655825908178909,1
42,Male,HighSchool,Finance,Low,83,52,176.81987314172954,4,0.3319337474522416,4,0,1.0,0.8891095759766142,1
49,Male,Bachelors,Sales,Medium,166,33,153.03338255328532,0,0.972504971436738,4,0,3.6,0.8430845664819167,1
23,Male,Bachelors,R&D,Medium,143,45,151.48550432664837,3,0.1311237945700664,3,0,1.4,0.8352047649089526,1
55,Female,HighSchool,R&D,Low,64,4,162.9928394888034,2,0.9361209013005408,4,0,2.2,0.35755244717647583,0
20,Male,Bachelors,Sales,Medium,72,49,137.5273385649708,5,0.5743142051409142,5,0,4.7,0.6496157546772772,0
57,Male,PhD,Sales,Medium,5,6,140.527487889213,4,0.674745219784908,5,0,1.8,0.1813181706391302,0
46,Male,Masters,Sales,Low,53,23,150.6421820445126,4,0.7956753513122415,3,0,7.0,0.6548262500545443,0
33,Female,Bachelors,Sales,Low,96,10,112.3670786432942,6,0.04419384718607233,4,0,13.1,0.8010976484470868,1
20,Male,Bachelors,R&D,Low,102,55,140.2067751821563,0,0.9743702569656586,5,0,6.7,0.4958705781356136,0
45,Male,HighSchool,Sales,Low,53,7,153.35487393683962,0,0.7596952332431922,4,1,0.8,0.7735297324631408,1
23,Female,Bachelors,R&D,Medium,208,32,215.11983009729144,4,0.8020216418543354,3,0,2.2,0.7430263281028137,1
44,Female,Masters,R&D,Low,187,8,147.117397526658,3,0.4256790001399483,1,0,3.4,0.8057255375585776,0
51,Male,PhD,R&D,Medium,105,1,173.20448175421336,2,0.5971558603712313,5,0,5.7,0.6468134480534947,1
30,Male,Bachelors,Sales,Low,197,15,156.03838946723377,3,0.5613699240174023,4,0,8.9,0.7445597696324525,1
29,Male,Bachelors,R&D,Low,75,4,168.79921721247646,2,0.09809799100142247,5,0,18.0,0.8160254636626716,1
29,Female,Bachelors,R&D,Medium,161,16,138.349782239847,1,0.19363086439037724,2,0,3.1,0.39253659084793996,0
29,Male,Bachelors,IT,Low,189,9,129.08744092675255,2,0.7686870214903253,4,0,7.2,0.31019917293066085,0
24,Female,HighSchool,Sales,High,147,41,187.54701293896397,9,0.494222357780988,5,0,0.0,0.5954359997295174,1
30,Female,HighSchool,Sales,Low,75,10,133.39853880229197,1,0.18561604045684,4,0,7.8,0.8709448534065453,1
47,Female,Bachelors,Finance,Medium,175,29,189.67251769590746,9,0.8574063078661174,4,0,1.3,0.6660043459182226,0
32,Male,Bachelors,Sales,Medium,26,0,152.57992066698048,6,0.17051293039144677,3,0,2.5,0.9296377457251231,1
52,Female,Masters,Sales,Medium,90,55,143.45873126438775,1,0.9233359034340132,2,0,6.8,0.5689673685130721,1
53,Female,Masters,Finance,Medium,204,26,149.671955411132,7,0.7548131646454295,1,0,20.4,0.9662992387442436,1
51,Female,Bachelors,R&D,Low,156,20,192.0434980213351,2,0.8155591034448951,3,0,1.1,0.8583027056259563,1
42,Male,Bachelors,R&D,Medium,86,19,146.02992845531483,4,0.5054177885707555,4,0,1.5,0.3806965354734327,0
32,Female,Masters,Sales,Medium,101,3,152.3580942505159,0,0.5021606637112188,5,0,14.4,0.5643956403052947,1
58,Female,HighSchool,Sales,Medium,97,15,179.50489901968842,0,0.11996295307930582,5,0,3.6,0.6767064832425249,1
28,Female,Masters,Sales,Low,103,50,169.4750054176611,7,0.9339222670916881,2,0,4.9,0.8049238228981012,1
39,Female,HighSchool,HR,Low,56,23,201.54956547866965,5,0.389511448929884,3,0,0.2,0.8865692837742111,1
38,Female,Masters,R&D,Low,189,50,183.30611810118674,4,0.5705037608927951,1,0,0.9,0.9007493188560841,1
50,Male,HighSchool,R&D,Low,22,10,146.0745814520451,9,0.07258345440579972,3,0,2.3,0.4489683675529078,1
42,Female,Masters,IT,Low,190,21,186.0513594643966,9,0.19838979228318288,4,0,0.5,0.6692878869139597,1
52,Female,HighSchool,IT,Low,132,37,121.55589880115447,9,0.8699090409570394,4,0,3.9,0.32814324429478486,1
57,Female,Masters,Sales,Low,96,4,175.4046526276526,4,0.4363909025454279,5,0,1.1,0.7366999600821132,1
36,Male,Bachelors,R&D,Low,190,21,146.90659976478707,8,0.38417283256838974,2,0,3.3,0.5395320198460656,0
55,Male,HighSchool,R&D,Low,224,52,171.91233249531282,0,0.26289305750552583,4,0,1.8,0.75965403198978,1
26,Female,Masters,HR,Medium,102,29,199.27054041056547,7,0.9595007074123902,5,0,0.6,0.2460092578205426,0
57,Female,HighSchool,IT,High,130,56,126.59195970395054,8,0.6754125112953576,3,0,9.0,0.619982228506075,0
27,Male,Bachelors,HR,Low,106,8,178.45830485669092,0,0.4937520438361339,5,0,0.0,0.9335028533653171,0
54,Male,Bachelors,R&D,Low,117,59,176.8026275391281,7,0.9549345142349256,4,0,0.4,0.7607734312455843,1
36,Female,Masters,Sales,Low,85,52,173.2049732958213,8,0.5752173524523323,3,0,1.1,0.9221238832377217,1
59,Female,Masters,R&D,Medium,120,23,140.3962522477358,2,0.93050026417554,4,0,0.6,0.7945660729409961,1
25,Male,Bachelors,R&D,High,6,33,158.2099347358395,9,0.15957964170902084,2,0,14.8,0.9195672587511758,1
39,Male,Masters,R&D,Low,187,7,140.73892162537476,1,0.4105654968337644,4,0,5.3,0.7866508531522992,1
56,Male,Masters,R&D,Low,22,9,168.59998477804336,9,0.5470219520037998,4,0,47.3,0.35038580728695545,1
21,Male,Bachelors,R&D,Low,232,22,133.91372807374472,9,0.1787117461106631,3,0,9.1,0.9280428773142629,1
30,Female,Bachelors,R&D,Low,94,19,151.25449692488343,4,0.6348023286347829,4,0,1.8,0.4762330701594016,0
23,Female,Bachelors,IT,Low,165,35,172.60195222183796,9,0.7370901606005419,5,0,0.0,0.7713670818091886,1
33,Female,Bachelors,R&D,Medium,8,54,145.3450428042753,5,0.2391032792999015,5,0,1.1,0.8821178029576668,1
36,Female,Bachelors,HR,Low,82,2,152.07463191182902,7,0.3929263105286094,4,0,3.0,0.6687924357447876,1
45,Male,Bachelors,R&D,Low,227,50,141.8696550255373,4,0.9280585943770483,2,0,2.4,0.6588189563972697,1
30,Male,Masters,R&D,Medium,124,16,165.1339839905497,1,0.5890874656862289,4,0,19.5,0.22367912395581746,0
26,Male,Bachelors,R&D,Medium,108,39,157.24698749783556,3,0.6958498262750092,4,0,4.4,0.33007032576180706,0
26,Male,Bachelors,R&D,Low,74,56,145.3471833683608,1,0.7955913970104415,3,0,1.0,0.6982910101542363,0
58,Female,HighSchool,HR,Medium,165,44,147.38623727895555,1,0.22031028907930694,5,0,8.7,0.3477907143920322,0
59,Male,HighSchool,Sales,Low,157,2,163.16186263102895,6,0.7186316976328201,4,0,0.2,0.874259076016488,1
29,Female,Masters,IT,Low,126,35,138.83560368315307,0,0.8861999001337285,3,0,0.1,0.6080902936947296,1
28,Male,Bachelors,HR,Low,239,9,159.1141907881694,0,0.9530384669232089,5,1,7.0,0.5482022088287543,1
22,Male,Masters,R&D,Low,133,15,160.66375298750884,9,0.0988865537206175,4,0,0.3,0.49655427393193746,0
59,Male,Bachelors,Sales,Low,207,34,163.12252129717623,1,0.20864743790989804,5,0,2.9,0.7509081001741098,0
48,Female,Bachelors,Sales,Medium,113,34,149.39435240524202,5,0.0061871390923587954,4,0,0.0,0.7991849181113776,1
51,Female,Bachelors,Sales,High,113,57,172.1017077506509,0,0.39618474874143184,5,0,5.0,0.2336788888728515,0
31,Female,Masters,Sales,Low,141,17,179.23212755857,7,0.30096613966797414,5,0,3.0,0.8279921181761792,1
46,Male,HighSchool,Sales,Low,82,56,172.94646956317865,5,0.5875533466377917,5,0,13.6,0.9184514271530196,1
22,Female,Bachelors,IT,Low,189,26,164.19647025910132,0,0.24423375194263475,5,0,6.2,0.8546844529505297,1
47,Female,Bachelors,R&D,Low,109,15,131.4715618688985,6,0.7001033436502112,4,0,2.0,0.5560234634808167,1
43,Male,Bachelors,Finance,Medium,64,37,193.51163731248363,1,0.9597782374841284,5,0,9.0,0.49132798205224587,1
33,Male,HighSchool,R&D,Low,76,36,161.1721808925408,9,0.10116216948050094,4,0,11.0,0.7812631176019763,1
49,Male,Bachelors,R&D,Medium,79,53,166.23659880326568,5,0.2146405894557908,2,0,1.3,0.8511301841587369,1
46,Male,Masters,Finance,Medium,238,57,145.8996040292544,0,0.19429725508687068,4,0,5.2,0.8137849270229418,1
37,Female,Bachelors,Sales,Medium,77,39,155.70426726417205,4,0.9789596683683447,2,0,3.5,0.6656008013125213,1
27,Male,Masters,R&D,Low,49,37,183.58768205253267,9,0.5809908338171665,3,0,9.4,0.6755245800503464,0
20,Female,Masters,Finance,Low,164,17,175.6534409877718,7,0.3120515786326913,4,0,7.0,0.7710465242301406,1
58,Female,Bachelors,IT,Low,194,13,153.77439524199275,3,0.38069252520346,3,0,3.0,0.6628237793520876,0
31,Male,HighSchool,R&D,Medium,101,35,190.5534037659253,5,0.8131157504246604,1,1,14.9,0.614729072987884,0
32,Female,Bachelors,Finance,Medium,100,41,139.81464964551236,8,0.752487643765201,3,0,9.2,0.7032605048539374,1
47,Male,HighSchool,R&D,Medium,145,22,126.38305894907157,3,0.4186538052295218,4,0,1.1,0.12216720451542537,0
30,Female,PhD,Sales,Low,156,30,121.41680486769242,6,0.28481233318882127,4,0,6.5,0.9205367662408594,1
35,Male,Masters,Sales,Low,26,34,175.8989560283607,4,0.9575004601298266,3,0,0.3,0.7265847087287254,0
49,Male,HighSchool,R&D,Medium,221,29,146.07871333359518,3,0.8363302408592675,4,0,7.6,0.8050298772937372,0
44,Male,Bachelors,Sales,Low,90,2,157.19262900697916,1,0.006471478281358634,3,0,10.0,0.4284775986657778,1
46,Female,Bachelors,Sales,High,142,29,181.88746018510193,8,0.5093171379492573,4,0,0.5,0.812616912829032,0
20,Female,HighSchool,Sales,Medium,13,12,166.57483617214373,5,0.04270372800128186,3,0,8.3,0.651082675469907,1
38,Female,Bachelors,Finance,Low,148,6,136.27759782963452,5,0.5478398552507365,2,0,1.7,0.8329459082310233,1
39,Male,HighSchool,Finance,Medium,26,28,192.48386537334687,0,0.9431899444809162,4,0,2.6,0.7186256291010414,0
45,Other,Bachelors,Finance,Low,9,47,154.1800998673246,6,0.01995699106136084,5,0,4.7,0.9814674866171155,1
26,Male,Bachelors,R&D,High,229,47,158.74112260666868,2,0.306116738652661,4,0,4.2,0.7877134558087544,1
26,Female,Bachelors,IT,Medium,31,20,145.74350185523792,8,0.5025363905383897,4,0,1.8,0.1364144471729208,0
51,Female,Bachelors,R&D,Low,179,34,137.68710820524294,6,0.2559867551833501,2,0,0.9,0.7922662740687784,0
47,Female,Bachelors,R&D,Medium,130,11,164.6071978534514,4,0.12104195503577364,3,0,4.9,0.8630453509245153,1
53,Male,Bachelors,R&D,Low,58,16,131.17221056254832,3,0.2709217167042799,4,0,4.9,0.7482017084102918,0
31,Female,Bachelors,Sales,Low,89,26,158.33837684078523,1,0.3869736407963753,4,1,6.7,0.5931176209214141,1
60,Female,Bachelors,R&D,Low,34,23,191.70797379399795,7,0.3113352691837761,4,0,0.2,0.8762011673753434,1
31,Male,PhD,R&D,Low,146,38,175.02520254813982,0,0.9939816482281946,5,0,5.3,0.9479174279729059,1
46,Female,HighSchool,IT,Low,200,44,164.05963050627523,9,0.9616578881600344,5,0,28.6,0.6638450627309364,1
26,Male,Bachelors,Sales,High,92,33,138.03390569368074,3,0.6333273448913557,3,0,4.6,0.8217613197586522,1
57,Female,HighSchool,Sales,Low,223,1,158.7859038189468,9,0.054536753285101214,3,0,1.0,0.9010200749295051,1
33,Female,Bachelors,R&D,High,42,49,144.07879792360433,8,0.0784744788412921,5,0,1.8,0.5984837012864782,0
52,Female,Bachelors,Sales,Low,225,27,188.84441115206388,4,0.6995439354206683,5,0,0.7,0.4060217940502224,0
33,Male,Masters,IT,Medium,191,50,150.52120679044813,9,0.6682723854850877,3,0,1.6,0.7183045046282399,1
52,Male,PhD,R&D,Medium,16,16,144.28052133765502,6,0.17984156517622663,5,0,3.6,0.7479509654156873,0
38,Female,Bachelors,R&D,Medium,202,37,155.64586250641963,5,0.884124464755701,4,0,8.4,0.42682848055309114,1
22,Male,Bachelors,R&D,Medium,16,14,144.3655832095065,2,0.7197001850566977,4,0,1.4,0.4529701682395154,1
27,Female,Masters,R&D,Medium,232,33,164.71307163814504,5,0.20216378702921634,4,0,2.1,0.5932878798610953,1
48,Male,Bachelors,Sales,Medium,163,50,196.42545000747316,6,0.9050916806368701,3,0,13.5,0.6396434864096405,1
27,Female,Bachelors,R&D,High,48,34,160.14337199427678,2,0.7365781162523438,4,0,7.2,0.5288681210270528,0
31,Male,Masters,Sales,Low,218,59,141.54443386161512,5,0.9078753903625933,4,0,8.6,0.416968283775351,0
42,Male,Bachelors,R&D,Low,75,23,156.83954465369501,8,0.890978286342055,4,0,11.3,0.24469748124267607,0
30,Male,Bachelors,Finance,High,29,7,134.58215879120317,4,0.003433873617427974,2,0,1.2,0.46141428219897546,1
25,Male,HighSchool,Sales,High,68,28,217.4698192690182,3,0.5382839582490415,4,0,0.7,0.9465963941669493,1
45,Male,HighSchool,R&D,Medium,207,49,196.01777309160332,6,0.10140504745503554,2,0,4.9,0.7354793512420151,1
48,Male,PhD,HR,Medium,223,31,184.9403692984846,4,0.3403320528247922,4,1,20.8,0.8355125107835722,1
50,Female,HighSchool,R&D,High,222,36,175.02828184330778,6,0.2982236255270905,5,0,0.1,0.8572851974364653,1
58,Male,Bachelors,R&D,Low,143,48,156.6902580388119,9,0.5126377425268303,4,0,11.6,0.9164162497533843,1
25,Female,Bachelors,R&D,Low,44,15,157.13170530562738,7,0.846491527615881,4,0,17.5,0.9002678773443707,1
37,Female,Bachelors,R&D,Low,221,44,155.5923193902794,7,0.14528653400265867,4,0,10.4,0.6552750060723845,1
29,Female,HighSchool,R&D,Low,125,57,207.5371800399064,2,0.46678546215197037,4,0,0.8,0.816740078718063,1
56,Male,HighSchool,Sales,Low,213,11,156.15700546581482,7,0.8538202613392346,5,0,3.1,0.2728517111380056,1
42,Male,Bachelors,R&D,High,24,11,148.7182432392544,0,0.46747324119070355,5,0,4.9,0.5685525421332478,0
24,Male,Bachelors,HR,Medium,59,58,157.90912688410094,4,0.2689701398702976,4,0,8.1,0.6186647491508954,1
48,Female,Masters,R&D,Medium,55,58,170.3395036506858,1,0.5611192767940045,4,0,6.4,0.7021710279245834,1
21,Female,Bachelors,IT,Medium,103,57,90.35259771146409,1,0.0164063727565128,3,0,0.6,0.6509999549287937,0
31,Male,Masters,Sales,Low,204,51,167.8664640304099,9,0.4541508663040613,3,0,5.6,0.6206614329895779,1
49,Male,Bachelors,R&D,Medium,99,16,109.14978090272272,3,0.5252307607909985,1,0,4.0,0.33290620823759043,0
40,Male,Bachelors,R&D,Medium,146,33,189.441509336547,5,0.2207322989359568,4,0,4.6,0.5952541786269677,1
51,Male,Masters,R&D,Medium,117,59,125.51731752119306,4,0.2512644083236033,2,0,10.3,0.8594221987511965,1
43,Female,Masters,IT,Low,229,42,143.9363953259309,7,0.10360859616868667,4,0,9.5,0.8362361999426162,1
54,Male,Bachelors,R&D,Medium,239,31,121.65901884571839,7,0.8934274105986174,2,0,1.5,0.5533416038478336,0
43,Male,Bachelors,R&D,Low,208,36,196.01636432271673,0,0.049060121838234716,5,0,14.6,0.7123822042261424,1
22,Male,Masters,R&D,Low,42,13,159.75434418212367,7,0.8917947657645533,3,0,4.5,0.6071419634820825,1
22,Male,HighSchool,R&D,Medium,204,21,204.5316642439385,6,0.9599792405788389,5,0,2.2,0.3243083744160076,0
51,Male,Bachelors,HR,High,185,43,199.75815272797198,9,0.5750111394340766,1,0,12.7,0.9100946657348745,0
21,Male,Bachelors,HR,Low,85,57,184.98554486687013,0,0.8918716637752275,2,0,2.1,0.9467323791748432,1
35,Male,Masters,Sales,Low,55,2,131.9657347259547,0,0.5206658302254346,4,0,1.6,0.7169039532280169,1
20,Male,Bachelors,HR,High,237,24,163.3095839235437,2,0.03418750165518669,4,0,3.1,0.8481841656285143,1
32,Female,Bachelors,HR,High,177,41,187.32421395851145,4,0.24796766975936424,2,1,0.2,0.7619422421700471,1
44,Female,PhD,R&D,Low,62,27,167.77658418426935,6,0.9711635152519611,5,0,11.2,0.6739045427762669,1
27,Male,HighSchool,R&D,Medium,49,50,152.60314308423966,8,0.8134114552330557,4,0,3.5,0.4502586771715786,0
39,Female,Masters,IT,High,142,38,167.0307285456798,6,0.9830321006793148,4,0,6.2,0.43454496368779066,0
60,Male,HighSchool,HR,Low,126,21,168.95400849101833,4,0.4280101180932707,4,0,3.2,0.6433938333932057,1
22,Other,Masters,Sales,Medium,199,45,130.45538548960883,1,0.22694728989698443,4,0,7.5,0.8204840176453175,1
22,Female,Bachelors,R&D,Low,160,20,148.66286620096022,2,0.2660877183728816,1,0,0.2,0.8650332543906104,1
31,Male,Bachelors,HR,Medium,194,24,173.06279412760446,4,0.8261447298094818,5,0,1.9,0.4637017899977361,1
53,Male,Bachelors,IT,Low,104,16,177.48778808050838,7,0.20193715316833583,5,0,2.1,0.8379605374468878,0
36,Female,Masters,R&D,Medium,232,59,164.86770345582033,8,0.6078854923816505,4,0,4.1,0.917116409394845,1
46,Male,Bachelors,Finance,Medium,231,24,151.84237879595992,0,0.8995882398040995,4,0,2.3,0.3541142953456297,1
21,Male,HighSchool,R&D,Low,226,57,156.16066128666552,9,0.8146521694432882,5,0,1.6,0.7915558610786109,1
50,Female,HighSchool,R&D,Medium,169,34,144.91353932033022,3,0.4227717693900074,2,0,0.2,0.7240877704328939,0
22,Female,Bachelors,R&D,Low,90,7,157.91874704667592,6,0.3898132658336535,5,0,19.3,0.8662197748341377,0
49,Female,Bachelors,Sales,Low,38,45,177.00148172348494,6,0.5944767853193993,5,0,4.6,0.8932192582665962,1
26,Female,Bachelors,Sales,High,134,11,208.56378293980498,3,0.437536724574486,4,0,7.5,0.8218555554990347,0
55,Female,Bachelors,HR,High,89,53,135.91509773987954,1,0.2746501197809279,4,0,5.8,0.8439958857211377,1
32,Female,Masters,Sales,Medium,41,57,185.33523461958885,2,0.11312886967860414,4,0,2.9,0.9507285786331805,1
27,Female,Bachelors,Sales,High,76,32,167.65610498623272,8,0.311556458058902,4,0,0.8,0.5019254668331907,0
33,Female,HighSchool,Sales,Low,192,23,127.9752728332623,6,0.14076077952,5,0,6.9,0.5633875937259737,1
20,Other,Bachelors,Sales,Medium,71,28,158.04610283834415,3,0.06261421807763634,4,0,7.3,0.953700327105732,1
26,Female,Bachelors,Sales,High,24,46,156.36020409449952,9,0.8957749714109722,5,0,11.6,0.24983814461249634,0
44,Female,PhD,R&D,High,51,22,159.96763823311645,3,0.659815045066499,3,0,0.8,0.546956951985077,1
32,Female,Bachelors,IT,Low,43,3,180.95560169584365,7,0.9644599614763647,4,0,2.4,0.7584722034561825,1
34,Female,Bachelors,R&D,Low,45,35,199.49750881021635,9,0.7467932862460811,5,0,7.9,0.695877468619954,1
53,Male,Masters,R&D,Medium,103,44,185.9014992313497,3,0.7303634351343344,4,0,0.3,0.501239688519519,1
25,Female,Bachelors,Sales,Low,208,8,164.25616835376414,1,0.4774848503814061,4,0,2.4,0.4175999911011548,1
36,Male,PhD,Sales,Medium,90,21,166.47814501503186,4,0.6192840531329564,4,0,13.8,0.6410874100295642,0
27,Male,Bachelors,Finance,Low,237,28,201.57910152266524,4,0.09587225739353755,4,0,3.6,0.9219429828780492,1
39,Male,Masters,R&D,Medium,208,36,138.82578643225168,5,0.6641736718734939,2,0,9.4,0.9121839171653126,0
33,Female,Masters,Finance,Low,39,30,184.84161457385096,5,0.6425620057602661,4,0,5.1,0.8276119232821422,1
21,Female,Masters,R&D,Medium,145,45,137.05444940574193,6,0.48916296722772856,4,0,11.3,0.9091591578985457,1
22,Male,HighSchool,R&D,High,190,37,129.49051345332342,0,0.656376242775626,5,0,0.5,0.7593770553553405,0
54,Male,Masters,R&D,Medium,170,42,172.62338513306437,8,0.8066888683597933,4,0,6.4,0.7663091866310694,1
22,Male,Masters,Sales,High,55,4,126.84735902065233,3,0.41609643507331817,4,0,7.9,0.30917730613200745,1
52,Male,Bachelors,Finance,Low,170,55,152.14364758770597,7,0.32678882759118144,4,0,3.1,0.9529084917559149,1
57,Male,Bachelors,R&D,Low,125,25,187.48528476945137,5,0.29367577458445904,5,0,1.1,0.7478724583324275,0
39,Female,Bachelors,R&D,Medium,56,25,141.72225911802065,3,0.8753748724718055,4,0,9.4,0.43922749195744876,0
32,Male,Masters,Sales,Low,48,45,195.93561046984541,9,0.9668845210006791,4,0,14.2,0.5048760933088241,0
51,Male,Masters,R&D,Low,90,24,114.8489867796087,2,0.8051327182648559,3,0,6.5,0.6186186862091069,1
60,Male,Bachelors,HR,Medium,65,47,180.88535791503713,4,0.6926567098010953,5,0,5.6,0.4741288154910464,1
24,Female,Bachelors,R&D,Low,130,49,132.31752348245774,2,0.8410106417672227,4,0,2.4,0.22511739555430668,0
59,Female,HighSchool,IT,High,99,32,156.11354747488966,5,0.7654444718617549,2,0,0.5,0.959807713554574,1
58,Male,Bachelors,Sales,Low,29,33,164.3148877414952,1,0.30014736520582586,2,0,3.4,0.6662627768716951,0
25,Male,Masters,Finance,Low,169,52,154.35398888360143,6,0.2639501246449495,4,0,22.3,0.9620670559533738,1
22,Female,Bachelors,HR,Low,15,44,154.85480688923536,0,0.8714163447249024,4,0,0.4,0.8196626424261161,0
49,Male,Masters,IT,Low,114,45,130.98397146652587,1,0.8579637836663744,3,0,3.3,0.7810999684038152,0
23,Female,Bachelors,HR,Medium,13,41,188.2995666718452,9,0.28563199613940626,1,0,0.0,0.8237621092181134,1
44,Other,Bachelors,R&D,Low,194,47,135.40381583775627,1,0.2726430223874434,4,0,1.9,0.552668420304364,0
22,Female,Masters,R&D,High,78,46,135.38589886321088,3,0.9646734889224365,2,0,0.5,0.49765262188846615,0
48,Female,HighSchool,Finance,Low,24,47,158.05530230147212,4,0.5755150157035924,4,0,12.7,0.9202812349184148,1
29,Male,PhD,Finance,Low,59,24,146.06342801515723,4,0.7560538046777161,5,0,5.9,0.7051339085173077,1
23,Male,Masters,R&D,Medium,137,43,176.7716486577375,6,0.04082158570460681,4,0,10.0,0.8881718454886381,1
22,Male,Masters,HR,Low,188,30,149.32863003143598,0,0.509061984187215,3,0,11.4,0.9617201027404947,1
27,Male,Masters,R&D,Medium,26,51,159.97646301964534,3,0.4029414471281306,4,0,0.1,0.8624450559203743,0
42,Male,Bachelors,Sales,Medium,77,29,162.28986137767734,4,0.2649573400904264,2,0,2.3,0.81559141804021,1
23,Male,Bachelors,Sales,Low,29,5,179.47599404573583,0,0.31925584034401544,5,0,2.5,0.8819860438345336,1
52,Female,Masters,R&D,Medium,59,48,149.44618657271008,0,0.8529433943768933,4,0,0.4,0.504553268159333,0
44,Male,Bachelors,R&D,High,74,30,126.56424045641357,7,0.019399179215382145,4,0,0.3,0.4686859802053283,0
32,Female,Masters,R&D,Low,141,2,143.80744065639027,8,0.6978194719252432,4,0,7.7,0.9348486438734352,1
60,Male,Bachelors,R&D,Medium,26,49,182.74613160110485,6,0.5100308216003744,3,0,3.2,0.8706464613584799,1
47,Male,Masters,R&D,Low,146,3,166.96121735991514,9,0.375865041979758,3,0,13.1,0.24215684201095575,0
47,Male,Bachelors,Sales,High,186,6,152.59176792966989,9,0.8944181743226426,3,0,1.8,0.6178791086374998,0
27,Female,Masters,Sales,Low,226,42,161.22240932933428,9,0.7595074697513234,4,0,5.1,0.8941767713706236,1
49,Female,Bachelors,Sales,Low,122,9,154.68737048094798,7,0.6049321787197968,4,0,0.3,0.7979174568623961,1
42,Female,Bachelors,R&D,Low,116,16,175.75382638701626,1,0.41765896359614385,2,0,5.4,0.9383694203445769,1
60,Male,Masters,HR,Medium,155,24,166.7495492410286,7,0.914360395249114,5,0,32.9,0.6184042642110981,0
39,Male,Bachelors,IT,Low,239,58,154.42231427641437,8,0.9386104906723143,3,0,3.2,0.5026869109550777,0
47,Other,Bachelors,Sales,Medium,14,33,178.3531983783772,5,0.7335836313791732,5,1,1.3,0.7240681373028836,1
33,Male,HighSchool,Finance,Low,44,58,183.5361021410709,3,0.42446120936957255,3,0,2.0,0.9662879373146426,1
21,Male,Bachelors,R&D,High,54,43,141.61311303420132,9,0.9832031991782966,4,1,5.7,0.6972430357189351,1
25,Male,Bachelors,R&D,High,45,17,141.97884785351013,6,0.044701519497510334,4,0,2.8,0.44818322418058104,1
55,Male,Bachelors,HR,Medium,126,33,208.01989799276643,6,0.8494539450407319,4,0,0.8,0.872584652558569,1
50,Male,HighSchool,IT,Medium,12,20,172.52160855715906,9,0.29674059923712137,3,0,2.5,0.6874082604105468,1
34,Male,HighSchool,R&D,Medium,20,12,193.38667967897044,1,0.48748465855855194,4,0,18.9,0.6530243095958578,1
48,Female,Masters,R&D,Medium,160,32,177.84735711925848,5,0.08581919468307009,4,0,12.9,0.8784213632951763,1
20,Female,Bachelors,Sales,Low,39,50,169.18855410104308,7,0.4664773244449021,4,0,8.2,0.9709137561655125,1
21,Male,HighSchool,Sales,Medium,80,47,117.26620823478507,4,0.22947541101557434,4,0,5.1,0.43531331569639975,0
40,Male,HighSchool,Sales,Medium,6,15,135.57673410003218,2,0.3157688379328958,4,0,0.4,0.5498458928657299,0
45,Female,HighSchool,Sales,Medium,183,15,173.00645735775734,5,0.5661459984675653,5,0,3.5,0.7374458509030618,1
58,Male,Masters,HR,Low,218,51,141.9013833915076,8,0.9721422249686326,4,0,0.6,0.583292706596738,1
51,Female,Masters,Sales,Medium,165,37,157.03480810384647,6,0.22528741375317318,3,0,5.1,0.8641472890783084,1
30,Male,Bachelors,R&D,Low,104,29,178.20691130758053,9,0.34284600366140916,2,0,9.9,0.9610721962089094,1
53,Female,Bachelors,Finance,Low,96,49,162.71281876137672,5,0.23978695756562685,3,0,3.0,0.6901878386294372,1
40,Female,Masters,Finance,Low,11,2,167.97555531365168,1,0.5050312375567877,4,0,0.5,0.5825515386023455,1
53,Male,Bachelors,Sales,Medium,61,45,187.7590892885129,1,0.2675773119161402,4,0,13.2,0.9891201476841093,1
27,Female,Bachelors,Sales,Low,111,28,189.73955359511655,0,0.19222122604142788,4,0,1.1,0.768477007942007,1
21,Female,Bachelors,R&D,High,12,29,158.87370040975497,7,0.6520887947234271,3,0,2.1,0.7048664912807023,1
22,Female,PhD,Sales,Medium,213,39,185.47904242820454,7,0.1757303740721773,4,0,1.1,0.7982502912163758,1
60,Male,Bachelors,R&D,High,149,13,140.78334149786681,0,0.5632076204473607,4,0,1.4,0.12561001368615768,0
23,Male,Bachelors,R&D,High,46,52,164.53578238676877,7,0.05410341838124655,4,0,3.1,0.6451980975823258,1
58,Male,Masters,R&D,Low,212,5,171.32033753380207,6,0.718150263509868,4,0,5.0,0.38878119601508593,1
49,Other,HighSchool,Sales,High,57,34,157.89197480397573,6,0.0004825048134888821,2,0,2.5,0.948964834577097,1
25,Male,Bachelors,Sales,Low,158,28,155.5589921921235,4,0.6790528102483586,4,0,11.2,0.5481777212113929,0
55,Male,Bachelors,Finance,Low,235,59,137.61171755628015,4,0.1449089493161153,1,0,0.6,0.9695102179750182,1
25,Female,PhD,IT,Low,88,39,159.28862342788122,0,0.7028208209064478,4,0,4.5,0.5636096035228134,1
